run_id,source,archive,source_sha256,line_start,line_end,code_revision,machine_label,dataset,seed,prefix,kind,tasks_with_metrics,planned_tasks,status,config_fingerprint,average_accuracy,last_accuracy,old_accuracy,new_accuracy,forgetting,task0_accuracy,total_seconds,selected_config
"4d89c26ef246-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_math_sdpa_full_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/4d89c26ef2_9_24_imgr10_task0_math_sdpa_full_repro_3090.log","4d89c26ef24696d6f3edb3c9258143f76e7a0622faa723cd35f2ec4da12aab50","293","567","43fd89a","3090","ImageNet_R","1993","imgr10_task0_math_sdpa_full_repeat2_seed1993_20260924_160939","Task0_only","1","1","metrics_complete","81eee6f10c7c7bf818e525f5d8b3c988ec8cda222c120f9492a983d8d4c08679","96.52","96.52","0","96.52","","96.52","363.88","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"4d89c26ef246-R003","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_math_sdpa_full_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/4d89c26ef2_9_24_imgr10_task0_math_sdpa_full_repro_3090.log","4d89c26ef24696d6f3edb3c9258143f76e7a0622faa723cd35f2ec4da12aab50","567","830","43fd89a","3090","ImageNet_R","1993","imgr10_task0_math_sdpa_full_repeat3_seed1993_20260924_160939","Task0_only","1","1","metrics_complete","81eee6f10c7c7bf818e525f5d8b3c988ec8cda222c120f9492a983d8d4c08679","96.52","96.52","0","96.52","","96.52","364.19","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"c741a54c5b08-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_math_sdpa_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/c741a54c5b_9_24_imgr10_task0_math_sdpa_repro_3090.log","c741a54c5b084d5db37e91bc65bce06cad29e8a5bb8c9da9174e6525ea366558","19","314","3e64d28","3090","ImageNet_R","1993","imgr10_task0_math_sdpa_repeat1_seed1993_20260924_154540","Task0_only","1","1","metrics_complete","e2ed0f134b3e783c862f9358f0424615e4a7156fa2aab90fbe3ba06e3c8df4b8","91.15","91.15","0","91.15","","91.15","55.73","{""init_epoch"":1,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"c741a54c5b08-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_math_sdpa_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/c741a54c5b_9_24_imgr10_task0_math_sdpa_repro_3090.log","c741a54c5b084d5db37e91bc65bce06cad29e8a5bb8c9da9174e6525ea366558","314","599","3e64d28","3090","ImageNet_R","1993","imgr10_task0_math_sdpa_repeat2_seed1993_20260924_154540","Task0_only","1","1","metrics_complete","e2ed0f134b3e783c862f9358f0424615e4a7156fa2aab90fbe3ba06e3c8df4b8","91.15","91.15","0","91.15","","91.15","55.41","{""init_epoch"":1,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"2baed687d5f5-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/2baed687d5_9_24_imgr10_task0_repro_3090.log","2baed687d5f5a1a16404f80d13da716a7ab824142f48e3b4f88d277108aa592f","19","292","be76400","3090","ImageNet_R","1993","imgr10_task0_repeat1_seed1993_20260924_144327","Task0_only","1","1","metrics_complete","a6b5daa6ed25804c0fabf4b43f0e64fa950fae15ecde8815c25a6f395b281b02","96.66","96.66","0","96.66","","96.66","418.61","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"2baed687d5f5-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/2baed687d5_9_24_imgr10_task0_repro_3090.log","2baed687d5f5a1a16404f80d13da716a7ab824142f48e3b4f88d277108aa592f","292","565","be76400","3090","ImageNet_R","1993","imgr10_task0_repeat2_seed1993_20260924_144327","Task0_only","1","1","metrics_complete","a6b5daa6ed25804c0fabf4b43f0e64fa950fae15ecde8815c25a6f395b281b02","96.66","96.66","0","96.66","","96.66","384.92","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"2baed687d5f5-R003","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/2baed687d5_9_24_imgr10_task0_repro_3090.log","2baed687d5f5a1a16404f80d13da716a7ab824142f48e3b4f88d277108aa592f","565","826","be76400","3090","ImageNet_R","1993","imgr10_task0_repeat3_seed1993_20260924_144327","Task0_only","1","1","metrics_complete","a6b5daa6ed25804c0fabf4b43f0e64fa950fae15ecde8815c25a6f395b281b02","96.37","96.37","0","96.37","","96.37","386.27","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R001","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","17","1230","","","CUB","1993","cub10_suppress_anchor_task0_w10_energy50_seed1993","T10","10","10","metrics_complete","258ef6081ae5addd7a266791232270b99cbc00e7812e50f3a2c76cfec61cfcab","93.711","89.86","90.04","88.26","4.9889","98.38","1893.96","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":10,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R002","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","1230","2444","","","CUB","1996","cub10_suppress_anchor_task0_w10_energy50_seed1996","T10","10","10","metrics_complete","7fa4842b1a65f0c554da177ac7ba230a15f9d9523c83714635a350c22e915289","94.53999999999999","89.99","90.55","85.06","4.6067","100","1897.42","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":10,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R003","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","2444","3658","","","CUB","1997","cub10_suppress_anchor_task0_w10_energy50_seed1997","T10","10","10","metrics_complete","52321940623ff924f5e0342d41d24d48ad1fb32429d0d92945d9e2d9329f134b","93.60799999999999","90.25","90.85","84.87","3.5156","96.55","1896.05","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":10,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R004","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","3658","4826","","","ImageNet_R","1993","imgr10_suppress_anchor_task0_w10_energy50_seed1993","T10","10","10","metrics_complete","bfa371fb51eb28775d735e232ec75f2c5f317d3fea0d1136f33f2c93287abf6e","86.985","82.42","81.92","87.05","5.7111","96.81","4522.47","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R005","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","4826","5994","","","ImageNet_R","1996","imgr10_suppress_anchor_task0_w10_energy50_seed1996","T10","10","10","metrics_complete","b021cdf650580d257b9789bfac1221640b88104460f26e287b98799cde7dac83","86.46099999999998","82.05","81.49","87.01","7.1844","94.7","4536.34","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R006","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","5994","7161","","","ImageNet_R","1997","imgr10_suppress_anchor_task0_w10_energy50_seed1997","T10","10","10","metrics_complete","053f86c47931f55e87ff62325c6087adef640379f237615f2905b1b812ea00e5","86.456","82.27","81.39","90.31","6.9256","95.51","4544.07","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R007","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","7161","8376","","","ImageNet_A","1993","imga10_suppress_anchor_task0_w10_energy50_seed1993","T10","10","10","metrics_complete","166153de884af08c5adcf7b797805cd5949ab291aacdcd7866083e942e167e50","74.631","65.04","64.3","73.39","12.1367","88","1274.69","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":10,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R008","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","8376","9590","","","ImageNet_A","1996","imga10_suppress_anchor_task0_w10_energy50_seed1996","T10","10","10","metrics_complete","4a701f02675e8ef40a46e11045110004afe8bea1acbc6f17406af778344dd0eb","72.91799999999999","66.62","64.97","77.18","11.7289","86.34","1274.29","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":10,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"fc45a3646eb9-R009","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_2_run_suppress_anchor_task0_energy50.log","fc45a3646eb9e61a1d5acaec9ed0616cf8775602cd9c4fdc61db6ee5445ef643","9590","10792","","","ImageNet_A","1997","imga10_suppress_anchor_task0_w10_energy50_seed1997","T10","10","10","metrics_complete","f81b3c1a4d2be2f83fd49939564a2623851a50d6d4d38865dfdc73041acf9a62","72.577","65.31","63.65","76.68","12.0911","85.4","1284.45","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":10,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"64ee6af1a7b9-R001","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_3_run_anchor_task0_energy50_val_imgr.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_3_run_anchor_task0_energy50_val_imgr.log","64ee6af1a7b91f032a2aa146b7f791ce558667a9cd76d6e59894712e186d06f9","17","1186","","","ImageNet_R","1993","imgr10_energy50_anchor_off_seed1993","T10","10","10","metrics_complete","ef899a3eda378ea7a4dfc2e622375f56fec38b7ecbdc67f6c9418f4d5b77debf","87.08500000000001","82.47","82.14","85.49","5.4444","96.52","4534.51","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"64ee6af1a7b9-R002","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_3_run_anchor_task0_energy50_val_imgr.log","docs/experiments/raw/experiments/2026.08.15_Task0锚定_DM-B-260815-001/8_14_3_run_anchor_task0_energy50_val_imgr.log","64ee6af1a7b91f032a2aa146b7f791ce558667a9cd76d6e59894712e186d06f9","1186","2340","","","ImageNet_R","1993","imgr10_fixed_top10_anchor_w10_seed1993","T10","10","10","metrics_complete","117fd8bb2d494639829f6d1432d95d88fd8a7d6f38b642611bd3018ca90b600f","87.095","82.52","82.07","86.7","6.0567","96.52","4342.27","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":false,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global""}"
"ffcadaa47490-R001","/Users/luxiaogen/.codex/attachments/092acfcb-8a35-4139-8142-4b4b39a9520c/已粘贴的文本.txt","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/ffcadaa474_已粘贴的文本.txt","ffcadaa47490e89a76629d9897334c00b24b6fc94ae36e945b0c987ebe2a7b52","20","398","13b0bf8","","ImageNet_R","1993","imgr10_t10_gaussian_seed1993_3090_20260926_211311_smoke","smoke","2","2","metrics_complete","b0c8057211e893ac871dd9407f7b58e164429ee9d1c9b398e4dc946b577e2971","89.405","87.66","88.24","87.03","2.91","91.15","123.68","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0,""old_competition_detach_old"":false,""ca_real_new_features"":false}"
"ffcadaa47490-R002","/Users/luxiaogen/.codex/attachments/092acfcb-8a35-4139-8142-4b4b39a9520c/已粘贴的文本.txt","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/ffcadaa474_已粘贴的文本.txt","ffcadaa47490e89a76629d9897334c00b24b6fc94ae36e945b0c987ebe2a7b52","398","779","13b0bf8","","ImageNet_R","1993","imgr10_t10_real_new_seed1993_3090_20260926_211311_smoke","smoke","2","2","metrics_complete;section_error_review","5be7738db3677fda5d73bea3a6dd61fbfcaeefbc598cca3cefef9667b671ebd9","89.405","87.66","87.81","87.5","3.34","91.15","125.99","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0,""old_competition_detach_old"":false,""ca_real_new_features"":true}"
